,label
2016-06-22 13:08:00.600,0
2016-06-22 13:09:00.100,0
2016-06-22 13:10:01.600,0
2016-06-22 13:11:00.100,0
2016-06-22 13:12:00.100,1
2016-06-22 13:13:00.100,1
2016-06-22 13:14:00.100,1
2016-06-22 13:15:01.100,1
2016-06-22 13:16:00.100,1
2016-06-22 13:17:04.100,1
2016-06-22 13:18:00.100,1
2016-06-22 13:19:01.100,1
2016-06-22 13:20:01.100,1
2016-06-22 13:21:00.600,1
2016-06-22 13:22:00.600,1
2016-06-22 13:23:00.100,1
2016-06-22 13:24:00.600,1
2016-06-22 13:25:00.100,1
2016-06-22 13:26:00.100,1
2016-06-22 13:27:00.100,1
2016-06-22 13:28:00.100,1
2016-06-22 13:29:00.600,1
2016-06-22 13:30:00.100,1
2016-06-22 13:31:00.100,1
2016-06-22 13:32:00.100,1
2016-06-22 13:33:03.100,1
2016-06-22 13:34:00.100,1
2016-06-22 13:35:05.100,1
2016-06-22 13:36:00.100,1
2016-06-22 13:37:00.100,1
2016-06-22 13:38:01.100,1
2016-06-22 13:39:00.100,1
2016-06-22 13:40:00.600,1
2016-06-22 13:41:00.100,1
2016-06-22 13:42:01.100,1
2016-06-22 13:43:00.600,0
2016-06-22 13:44:00.100,0
2016-06-22 13:45:00.600,0
2016-06-22 13:46:01.100,0
2016-06-22 13:47:00.100,0
2016-06-22 13:48:00.600,0
2016-06-22 13:49:00.100,0
2016-06-22 13:50:00.600,0
2016-06-22 13:51:00.100,0
2016-06-22 13:52:00.100,0
2016-06-22 13:53:00.100,0
2016-06-22 13:54:00.600,0
2016-06-22 13:55:00.100,0
2016-06-22 13:56:03.100,0
2016-06-22 13:57:00.100,0
2016-06-22 13:58:00.100,0
2016-06-22 13:59:00.100,1
2016-06-22 14:00:00.100,1
2016-06-22 14:01:00.100,1
2016-06-22 14:02:00.100,1
2016-06-22 14:03:00.100,1
2016-06-22 14:04:00.600,1
2016-06-22 14:05:00.100,1
2016-06-22 14:06:00.100,1
2016-06-22 14:07:00.600,1
2016-06-22 14:08:00.600,1
2016-06-22 14:09:00.600,1
2016-06-22 14:10:00.100,1
2016-06-22 14:11:00.100,1
2016-06-22 14:12:00.100,1
2016-06-22 14:13:00.100,1
2016-06-22 14:14:02.100,1
2016-06-22 14:15:00.600,1
2016-06-22 14:16:01.600,1
2016-06-22 14:17:01.100,1
2016-06-22 14:18:00.100,1
2016-06-22 14:19:00.100,1
2016-06-22 14:20:02.600,0
2016-06-22 14:21:00.600,0
2016-06-22 14:22:00.100,0
2016-06-22 14:23:00.100,0
2016-06-22 14:24:00.600,0
2016-06-22 14:25:00.100,0
2016-06-22 14:26:00.600,0
2016-06-22 14:27:00.100,0
2016-06-22 14:28:00.100,0
2016-06-22 14:29:00.100,0
2016-06-22 14:30:00.100,0
2016-06-22 14:31:00.100,0
2016-06-22 14:32:00.100,0
2016-06-22 14:33:01.100,0
2016-06-22 14:34:00.100,0
2016-06-22 14:35:01.100,0
2016-06-22 14:36:00.100,0
2016-06-22 14:37:00.100,0
2016-06-22 14:38:00.100,0
2016-06-22 14:39:00.600,0
2016-06-22 14:40:00.100,0
2016-06-22 14:41:00.100,0
2016-06-22 14:42:00.600,0
2016-06-22 14:43:00.100,0
2016-06-22 14:44:00.100,0
2016-06-22 14:45:00.100,0
2016-06-22 14:46:00.600,0
2016-06-22 14:47:00.600,0
2016-06-22 14:48:00.100,0
2016-06-22 14:49:01.100,-1
2016-06-22 14:50:00.100,0
2016-06-22 14:51:00.600,-1
2016-06-22 14:52:00.100,-1
2016-06-22 14:53:00.600,-1
2016-06-22 14:54:00.100,-1
2016-06-22 14:55:00.100,-1
2016-06-22 14:56:00.100,0
2016-06-22 14:57:00.100,0
2016-06-22 14:58:00.100,0
2016-06-22 14:59:00.100,0
2016-06-23 09:30:00.200,0
2016-06-23 09:31:00.200,0
2016-06-23 09:32:00.200,0
2016-06-23 09:33:00.200,0
2016-06-23 09:34:00.200,0
2016-06-23 09:35:01.200,0
2016-06-23 09:36:00.200,-1
2016-06-23 09:37:00.200,-1
2016-06-23 09:38:00.200,-1
2016-06-23 09:39:00.200,-1
2016-06-23 09:40:00.200,-1
2016-06-23 09:41:00.200,-1
2016-06-23 09:42:00.700,0
2016-06-23 09:43:00.200,0
2016-06-23 09:44:00.200,0
2016-06-23 09:45:00.200,0
2016-06-23 09:46:00.200,0
2016-06-23 09:47:00.200,0
2016-06-23 09:48:00.200,0
2016-06-23 09:49:00.200,0
2016-06-23 09:50:00.700,0
2016-06-23 09:51:00.200,0
2016-06-23 09:52:00.200,1
2016-06-23 09:53:00.200,1
2016-06-23 09:54:01.200,1
2016-06-23 09:55:00.200,1
2016-06-23 09:56:00.200,1
2016-06-23 09:57:00.200,1
2016-06-23 09:58:00.200,1
2016-06-23 09:59:00.200,1
2016-06-23 10:00:00.200,1
2016-06-23 10:01:00.200,1
2016-06-23 10:02:01.200,1
2016-06-23 10:03:00.200,1
2016-06-23 10:04:00.700,1
2016-06-23 10:05:00.200,1
2016-06-23 10:06:00.200,1
2016-06-23 10:07:00.700,1
2016-06-23 10:08:00.700,1
2016-06-23 10:09:00.200,1
2016-06-23 10:10:00.200,1
2016-06-23 10:11:00.200,1
2016-06-23 10:12:00.200,0
2016-06-23 10:13:00.200,0
2016-06-23 10:14:02.200,0
2016-06-23 10:15:01.700,0
2016-06-23 10:16:02.200,0
2016-06-23 10:17:00.700,0
2016-06-23 10:18:00.200,0
2016-06-23 10:19:00.200,0
2016-06-23 10:20:00.200,0
2016-06-23 10:21:00.200,0
2016-06-23 10:22:00.200,0
2016-06-23 10:23:00.200,0
2016-06-23 10:24:01.200,0
2016-06-23 10:25:04.200,0
2016-06-23 10:26:01.200,0
2016-06-23 10:27:00.700,0
2016-06-23 10:28:00.200,0
2016-06-23 10:29:00.200,0
2016-06-23 10:30:00.200,0
2016-06-23 10:31:00.200,0
2016-06-23 10:32:00.200,0
2016-06-23 10:33:00.200,0
2016-06-23 10:34:00.700,0
2016-06-23 10:35:00.200,0
2016-06-23 10:36:00.700,0
2016-06-23 10:37:01.200,0
2016-06-23 10:38:00.200,0
2016-06-23 10:39:00.200,0
2016-06-23 10:40:00.200,0
2016-06-23 10:41:00.200,0
2016-06-23 10:42:01.700,0
2016-06-23 10:43:00.700,0
2016-06-23 10:44:00.200,0
2016-06-23 10:45:01.700,0
2016-06-23 10:46:00.200,0
2016-06-23 10:47:00.200,0
2016-06-23 10:48:00.200,-1
2016-06-23 10:49:00.200,-1
2016-06-23 10:50:06.700,-1
2016-06-23 10:51:01.700,-1
2016-06-23 10:52:02.200,-1
2016-06-23 10:53:01.700,-1
2016-06-23 10:54:02.200,-1
2016-06-23 10:55:00.200,-1
2016-06-23 10:56:00.700,-1
2016-06-23 10:57:00.200,-1
2016-06-23 10:58:00.700,-1
2016-06-23 10:59:01.700,-1
2016-06-23 11:00:00.200,-1
2016-06-23 11:01:00.200,-1
2016-06-23 11:02:00.200,-1
2016-06-23 11:03:00.200,-1
2016-06-23 11:04:00.200,-1
2016-06-23 11:05:01.200,-1
2016-06-23 11:06:00.700,-1
2016-06-23 11:07:00.200,-1
2016-06-23 11:08:01.700,-1
2016-06-23 11:09:00.200,-1
2016-06-23 11:10:00.200,-1
2016-06-23 11:11:00.200,0
2016-06-23 11:12:00.200,0
2016-06-23 11:13:00.700,0
2016-06-23 11:14:00.200,0
2016-06-23 11:15:00.200,0
2016-06-23 11:16:00.200,0
2016-06-23 11:17:00.200,0
2016-06-23 11:18:00.200,0
2016-06-23 11:19:01.200,1
2016-06-23 11:20:00.200,1
2016-06-23 11:21:01.200,1
2016-06-23 11:22:00.200,1
2016-06-23 11:23:00.200,1
2016-06-23 11:24:00.200,1
2016-06-23 11:25:00.200,1
2016-06-23 11:26:01.200,1
2016-06-23 11:27:00.200,1
2016-06-23 11:28:01.700,1
2016-06-23 11:29:00.200,1
2016-06-23 11:30:00.200,1
2016-06-23 13:00:00.200,1
2016-06-23 13:01:00.200,1
2016-06-23 13:02:00.200,1
2016-06-23 13:03:00.700,1
2016-06-23 13:04:00.200,1
2016-06-23 13:05:00.200,1
2016-06-23 13:06:00.200,1
2016-06-23 13:07:00.700,1
2016-06-23 13:08:00.700,1
2016-06-23 13:09:00.200,1
2016-06-23 13:10:00.700,0
2016-06-23 13:11:00.200,0
2016-06-23 13:12:00.700,0
2016-06-23 13:13:00.200,0
2016-06-23 13:14:00.200,0
2016-06-23 13:15:01.200,0
2016-06-23 13:16:00.700,0
2016-06-23 13:17:01.700,0
2016-06-23 13:18:00.200,0
2016-06-23 13:19:00.200,0
2016-06-23 13:20:00.700,0
2016-06-23 13:21:02.200,0
2016-06-23 13:22:00.200,0
2016-06-23 13:23:00.200,0
2016-06-23 13:24:05.200,0
2016-06-23 13:25:00.200,0
2016-06-23 13:26:00.700,0
2016-06-23 13:27:03.700,0
2016-06-23 13:28:00.200,0
2016-06-23 13:29:00.200,0
2016-06-23 13:30:01.200,1
2016-06-23 13:31:00.200,0
2016-06-23 13:32:00.200,0
2016-06-23 13:33:00.200,0
2016-06-23 13:34:00.200,0
2016-06-23 13:35:01.200,0
2016-06-23 13:36:00.700,0
2016-06-23 13:37:00.200,0
2016-06-23 13:38:00.700,0
2016-06-23 13:39:00.200,0
2016-06-23 13:40:00.200,0
2016-06-23 13:41:00.200,0
2016-06-23 13:42:00.200,0
2016-06-23 13:43:00.200,0
2016-06-23 13:44:00.200,0
2016-06-23 13:45:00.200,0
2016-06-23 13:46:01.200,0
2016-06-23 13:47:00.700,0
2016-06-23 13:48:00.200,0
2016-06-23 13:49:00.200,0
2016-06-23 13:50:00.200,0
2016-06-23 13:51:01.200,0
2016-06-23 13:52:00.200,1
2016-06-23 13:53:00.700,1
2016-06-23 13:54:00.200,1
2016-06-23 13:55:00.200,1
2016-06-23 13:56:01.200,1
2016-06-23 13:57:00.200,1
2016-06-23 13:58:00.700,1
2016-06-23 13:59:00.200,1
2016-06-23 14:00:00.200,1
2016-06-23 14:01:00.700,1
2016-06-23 14:02:00.200,1
2016-06-23 14:03:00.200,1
2016-06-23 14:04:00.200,1
2016-06-23 14:05:00.700,1
2016-06-23 14:06:00.200,1
2016-06-23 14:07:00.700,0
2016-06-23 14:08:00.200,0
2016-06-23 14:09:00.200,0
2016-06-23 14:10:00.200,0
2016-06-23 14:11:00.200,0
2016-06-23 14:12:00.200,0
2016-06-23 14:13:00.200,0
2016-06-23 14:14:00.200,0
2016-06-23 14:15:00.200,0
2016-06-23 14:16:00.200,0
2016-06-23 14:17:00.700,0
2016-06-23 14:18:00.200,1
2016-06-23 14:19:00.200,1
2016-06-23 14:20:00.200,1
2016-06-23 14:21:00.200,1
2016-06-23 14:22:00.700,1
2016-06-23 14:23:01.200,1
2016-06-23 14:24:00.200,1
2016-06-23 14:25:00.200,1
2016-06-23 14:26:00.200,1
2016-06-23 14:27:00.200,1
2016-06-23 14:28:00.200,1
2016-06-23 14:29:00.200,1
2016-06-23 14:30:00.200,1
2016-06-23 14:31:00.700,1
2016-06-23 14:32:00.200,1
2016-06-23 14:33:00.200,1
2016-06-23 14:34:00.700,1
2016-06-23 14:35:00.200,0
2016-06-23 14:36:01.200,0
2016-06-23 14:37:00.200,0
2016-06-23 14:38:00.200,0
2016-06-23 14:39:00.200,0
2016-06-23 14:40:00.700,0
2016-06-23 14:41:00.200,1
2016-06-23 14:42:00.200,1
2016-06-23 14:43:00.200,1
2016-06-23 14:44:00.700,1
2016-06-23 14:45:00.200,1
2016-06-23 14:46:00.200,1
2016-06-23 14:47:00.700,1
2016-06-23 14:48:00.200,1
2016-06-23 14:49:00.700,1
2016-06-23 14:50:00.200,1
2016-06-23 14:51:00.200,1
2016-06-23 14:52:00.200,1
2016-06-23 14:53:00.200,1
2016-06-23 14:54:00.700,1
2016-06-23 14:55:01.200,1
2016-06-23 14:56:00.200,1
2016-06-23 14:57:00.700,1
2016-06-23 14:58:00.700,1
2016-06-23 14:59:00.200,1
2016-06-24 09:30:00.100,1
2016-06-24 09:31:00.600,0
2016-06-24 09:32:00.100,0
2016-06-24 09:33:00.100,0
2016-06-24 09:34:00.100,-1
2016-06-24 09:35:00.600,-1
2016-06-24 09:36:00.100,-1
2016-06-24 09:37:01.100,-1
2016-06-24 09:38:00.100,-1
2016-06-24 09:39:00.100,-1
2016-06-24 09:40:00.100,-1
2016-06-24 09:41:01.100,-1
2016-06-24 09:42:00.100,-1
2016-06-24 09:43:00.100,-1
2016-06-24 09:44:00.100,-1
2016-06-24 09:45:00.100,-1
2016-06-24 09:46:00.100,-1
2016-06-24 09:47:00.100,-1
2016-06-24 09:48:00.100,-1
2016-06-24 09:49:00.100,-1
2016-06-24 09:50:01.600,-1
2016-06-24 09:51:00.600,-1
2016-06-24 09:52:00.100,-1
2016-06-24 09:53:00.100,-1
2016-06-24 09:54:00.100,-1
2016-06-24 09:55:00.100,-1
2016-06-24 09:56:00.100,-1
2016-06-24 09:57:00.600,-1
2016-06-24 09:58:00.100,-1
2016-06-24 09:59:00.600,-1
2016-06-24 10:00:00.100,-1
2016-06-24 10:01:00.100,-1
2016-06-24 10:02:00.600,-1
2016-06-24 10:03:00.100,-1
2016-06-24 10:04:01.100,-1
2016-06-24 10:05:01.100,-1
2016-06-24 10:06:00.100,-1
2016-06-24 10:07:00.100,-1
2016-06-24 10:08:00.100,-1
2016-06-24 10:09:00.600,-1
2016-06-24 10:10:00.100,-1
2016-06-24 10:11:00.100,-1
2016-06-24 10:12:00.100,-1
2016-06-24 10:13:01.100,-1
2016-06-24 10:14:00.100,-1
2016-06-24 10:15:00.100,-1
2016-06-24 10:16:00.100,-1
2016-06-24 10:17:00.100,-1
2016-06-24 10:18:00.100,-1
2016-06-24 10:19:00.100,-1
2016-06-24 10:20:00.100,-1
2016-06-24 10:21:00.100,-1
2016-06-24 10:22:00.600,-1
2016-06-24 10:23:00.100,-1
2016-06-24 10:24:00.600,-1
2016-06-24 10:25:00.100,-1
2016-06-24 10:26:00.100,-1
2016-06-24 10:27:01.100,-1
2016-06-24 10:28:00.100,-1
2016-06-24 10:29:00.100,-1
2016-06-24 10:30:00.100,-1
2016-06-24 10:31:00.600,-1
2016-06-24 10:32:00.100,-1
2016-06-24 10:33:00.600,-1
2016-06-24 10:34:00.100,-1
2016-06-24 10:35:01.100,-1
2016-06-24 10:36:00.100,-1
2016-06-24 10:37:00.100,-1
2016-06-24 10:38:02.100,-1
2016-06-24 10:39:00.100,-1
2016-06-24 10:40:00.100,-1
2016-06-24 10:41:00.100,-1
2016-06-24 10:42:00.100,-1
2016-06-24 10:43:00.100,-1
2016-06-24 10:44:00.100,0
2016-06-24 10:45:00.100,0
2016-06-24 10:46:00.100,0
2016-06-24 10:47:00.600,0
2016-06-24 10:48:00.100,0
2016-06-24 10:49:00.100,0
2016-06-24 10:50:00.100,0
2016-06-24 10:51:00.100,0
2016-06-24 10:52:00.600,0
2016-06-24 10:53:00.100,1
2016-06-24 10:54:00.100,1
2016-06-24 10:55:00.100,1
2016-06-24 10:56:00.100,1
2016-06-24 10:57:00.600,1
2016-06-24 10:58:00.100,1
2016-06-24 10:59:00.100,1
2016-06-24 11:00:00.100,1
2016-06-24 11:01:00.100,1
2016-06-24 11:02:00.600,0
2016-06-24 11:03:00.600,0
2016-06-24 11:04:00.100,-1
2016-06-24 11:05:00.100,-1
2016-06-24 11:06:02.100,-1
2016-06-24 11:07:00.100,-1
2016-06-24 11:08:00.100,-1
2016-06-24 11:09:01.100,-1
2016-06-24 11:10:00.100,-1
2016-06-24 11:11:00.100,-1
2016-06-24 11:12:00.100,-1
2016-06-24 11:13:00.600,-1
2016-06-24 11:14:02.100,-1
2016-06-24 11:15:00.100,-1
2016-06-24 11:16:00.600,-1
2016-06-24 11:17:00.100,-1
2016-06-24 11:18:00.100,-1
2016-06-24 11:19:00.100,-1
2016-06-24 11:20:00.100,-1
2016-06-24 11:21:00.100,-1
2016-06-24 11:22:00.600,-1
2016-06-24 11:23:01.100,-1
2016-06-24 11:24:01.100,0
2016-06-24 11:25:00.100,0
2016-06-24 11:26:00.100,1
2016-06-24 11:27:00.100,1
2016-06-24 11:28:00.100,1
2016-06-24 11:29:00.100,1
2016-06-24 11:30:00.100,1
2016-06-24 13:00:00.100,1
2016-06-24 13:01:00.100,1
2016-06-24 13:02:00.100,1
2016-06-24 13:03:00.100,1
2016-06-24 13:04:00.100,1
2016-06-24 13:05:00.100,1
2016-06-24 13:06:00.100,1
2016-06-24 13:07:00.100,1
2016-06-24 13:08:00.100,1
2016-06-24 13:09:00.100,1
2016-06-24 13:10:00.100,1
2016-06-24 13:11:00.100,1
2016-06-24 13:12:00.100,1
2016-06-24 13:13:00.100,1
2016-06-24 13:14:00.100,1
2016-06-24 13:15:00.100,1
2016-06-24 13:16:00.100,1
2016-06-24 13:17:00.100,1
2016-06-24 13:18:00.100,1
2016-06-24 13:19:00.100,1
2016-06-24 13:20:00.600,1
2016-06-24 13:21:00.100,1
2016-06-24 13:22:00.100,1
2016-06-24 13:23:00.100,1
2016-06-24 13:24:00.100,1
2016-06-24 13:25:00.100,1
2016-06-24 13:26:00.100,1
2016-06-24 13:27:01.100,1
2016-06-24 13:28:00.100,1
2016-06-24 13:29:00.100,1
2016-06-24 13:30:00.100,1
2016-06-24 13:31:00.600,1
2016-06-24 13:32:00.600,1
2016-06-24 13:33:00.100,1
2016-06-24 13:34:01.100,1
2016-06-24 13:35:00.100,1
2016-06-24 13:36:01.100,1
2016-06-24 13:37:01.100,1
2016-06-24 13:38:00.100,1
2016-06-24 13:39:00.100,0
2016-06-24 13:40:00.100,0
2016-06-24 13:41:00.100,0
2016-06-24 13:42:00.100,0
2016-06-24 13:43:00.600,0
2016-06-24 13:44:00.100,0
2016-06-24 13:45:00.100,0
2016-06-24 13:46:00.100,0
2016-06-24 13:47:00.600,0
2016-06-24 13:48:00.100,0
2016-06-24 13:49:00.100,0
2016-06-24 13:50:00.100,0
2016-06-24 13:51:00.100,0
2016-06-24 13:52:00.100,0
2016-06-24 13:53:00.100,-1
2016-06-24 13:54:00.100,-1
2016-06-24 13:55:00.100,-1
2016-06-24 13:56:00.600,-1
2016-06-24 13:57:00.600,-1
2016-06-24 13:58:00.600,-1
2016-06-24 13:59:00.600,-1
2016-06-24 14:00:00.100,-1
2016-06-24 14:01:00.100,-1
2016-06-24 14:02:01.100,-1
2016-06-24 14:03:00.100,-1
2016-06-24 14:04:00.600,-1
2016-06-24 14:05:00.100,-1
2016-06-24 14:06:00.100,-1
2016-06-24 14:07:00.600,-1
2016-06-24 14:08:01.600,0
2016-06-24 14:09:00.100,0
2016-06-24 14:10:00.100,0
2016-06-24 14:11:00.100,0
2016-06-24 14:12:00.100,0
2016-06-24 14:13:05.600,0
2016-06-24 14:14:00.100,0
2016-06-24 14:15:07.600,0
2016-06-24 14:16:00.100,0
2016-06-24 14:17:01.100,0
2016-06-24 14:18:00.600,0
2016-06-24 14:19:00.100,0
2016-06-24 14:20:00.600,0
2016-06-24 14:21:00.100,0
2016-06-24 14:22:00.100,0
2016-06-24 14:23:01.600,-1
2016-06-24 14:24:00.100,-1
2016-06-24 14:25:01.600,-1
2016-06-24 14:26:02.600,-1
2016-06-24 14:27:00.100,-1
2016-06-24 14:28:00.600,-1
2016-06-24 14:29:00.100,-1
2016-06-24 14:30:00.100,-1
2016-06-24 14:31:00.100,-1
2016-06-24 14:32:00.100,-1
2016-06-24 14:33:00.100,-1
2016-06-24 14:34:00.100,0
2016-06-24 14:35:00.100,0
2016-06-24 14:36:00.100,1
2016-06-24 14:37:00.100,1
2016-06-24 14:38:00.100,1
2016-06-24 14:39:00.600,1
2016-06-24 14:40:00.100,1
2016-06-24 14:41:00.100,1
2016-06-24 14:42:00.100,1
2016-06-24 14:43:00.600,1
2016-06-24 14:44:00.100,1
2016-06-24 14:45:00.100,1
2016-06-24 14:46:00.100,1
2016-06-24 14:47:00.100,1
2016-06-24 14:48:00.100,1
2016-06-24 14:49:00.100,1
2016-06-24 14:50:00.100,1
2016-06-24 14:51:00.100,1
2016-06-24 14:52:00.100,1
2016-06-24 14:53:00.100,1
2016-06-24 14:54:00.100,1
2016-06-24 14:55:00.100,1
2016-06-24 14:56:01.100,1
2016-06-24 14:57:00.100,1
2016-06-24 14:58:00.100,1
2016-06-24 14:59:00.100,1
2016-06-27 09:30:00.100,1
2016-06-27 09:31:00.100,1
2016-06-27 09:32:00.100,1
2016-06-27 09:33:00.100,1
2016-06-27 09:34:00.100,1
2016-06-27 09:35:00.100,1
2016-06-27 09:36:00.100,1
2016-06-27 09:37:00.100,1
2016-06-27 09:38:00.100,1
2016-06-27 09:39:00.100,1
2016-06-27 09:40:00.100,1
2016-06-27 09:41:00.100,1
2016-06-27 09:42:00.100,1
2016-06-27 09:43:00.100,1
2016-06-27 09:44:00.600,1
2016-06-27 09:45:00.100,1
2016-06-27 09:46:00.100,1
2016-06-27 09:47:01.600,1
2016-06-27 09:48:00.100,1
2016-06-27 09:49:00.600,1
2016-06-27 09:50:00.100,1
2016-06-27 09:51:01.100,1
2016-06-27 09:52:00.600,1
2016-06-27 09:53:01.100,1
2016-06-27 09:54:00.100,0
2016-06-27 09:55:01.100,0
2016-06-27 09:56:00.100,0
2016-06-27 09:57:00.100,0
2016-06-27 09:58:00.100,0
2016-06-27 09:59:00.100,0
2016-06-27 10:00:00.100,1
2016-06-27 10:01:00.100,1
2016-06-27 10:02:00.100,1
2016-06-27 10:03:00.100,1
2016-06-27 10:04:00.100,1
2016-06-27 10:05:00.100,1
2016-06-27 10:06:00.100,1
2016-06-27 10:07:00.100,1
2016-06-27 10:08:00.100,1
2016-06-27 10:09:00.600,1
2016-06-27 10:10:00.600,1
2016-06-27 10:11:00.600,1
2016-06-27 10:12:00.100,1
2016-06-27 10:13:00.100,1
2016-06-27 10:14:00.600,1
2016-06-27 10:15:00.100,1
2016-06-27 10:16:00.100,1
2016-06-27 10:17:00.100,0
2016-06-27 10:18:00.100,0
2016-06-27 10:19:00.100,0
2016-06-27 10:20:00.100,0
2016-06-27 10:21:00.100,0
2016-06-27 10:22:00.100,0
2016-06-27 10:23:00.100,0
2016-06-27 10:24:00.100,-1
2016-06-27 10:25:00.100,-1
2016-06-27 10:26:00.100,-1
2016-06-27 10:27:00.100,-1
2016-06-27 10:28:00.100,0
2016-06-27 10:29:00.100,0
2016-06-27 10:30:00.100,0
2016-06-27 10:31:00.100,0
2016-06-27 10:32:00.100,0
2016-06-27 10:33:00.100,0
2016-06-27 10:34:00.100,0
2016-06-27 10:35:00.600,0
2016-06-27 10:36:00.100,0
2016-06-27 10:37:02.600,0
2016-06-27 10:38:00.100,0
2016-06-27 10:39:00.100,0
2016-06-27 10:40:00.100,0
2016-06-27 10:41:01.600,0
2016-06-27 10:42:00.100,0
2016-06-27 10:43:00.100,0
2016-06-27 10:44:00.100,0
2016-06-27 10:45:00.100,0
2016-06-27 10:46:00.100,0
2016-06-27 10:47:01.100,0
2016-06-27 10:48:00.600,0
2016-06-27 10:49:00.100,0
2016-06-27 10:50:01.100,0
2016-06-27 10:51:00.100,0
2016-06-27 10:52:01.100,0
2016-06-27 10:53:04.100,0
2016-06-27 10:54:00.100,0
2016-06-27 10:55:00.100,0
2016-06-27 10:56:00.600,0
2016-06-27 10:57:00.100,0
2016-06-27 10:58:00.100,0
2016-06-27 10:59:01.100,0
2016-06-27 11:00:00.100,0
2016-06-27 11:01:00.100,0
2016-06-27 11:02:00.100,1
2016-06-27 11:03:00.600,1
2016-06-27 11:04:00.600,1
2016-06-27 11:05:00.100,1
2016-06-27 11:06:00.100,1
2016-06-27 11:07:00.600,1
2016-06-27 11:08:01.600,1
2016-06-27 11:09:00.100,1
2016-06-27 11:10:00.600,1
2016-06-27 11:11:01.100,1
2016-06-27 11:12:00.100,1
2016-06-27 11:13:01.600,1
2016-06-27 11:14:00.100,1
2016-06-27 11:15:00.100,1
2016-06-27 11:16:00.100,1
2016-06-27 11:17:00.100,1
2016-06-27 11:18:00.600,1
2016-06-27 11:19:00.100,1
2016-06-27 11:20:00.100,1
2016-06-27 11:21:03.100,1
2016-06-27 11:22:00.100,1
2016-06-27 11:23:00.100,1
2016-06-27 11:24:00.100,1
2016-06-27 11:25:02.100,1
2016-06-27 11:26:00.600,1
2016-06-27 11:27:00.100,1
2016-06-27 11:28:00.100,1
2016-06-27 11:29:00.600,1
2016-06-27 13:00:00.100,1
2016-06-27 13:01:00.600,1
2016-06-27 13:02:00.100,1
2016-06-27 13:03:01.600,1
2016-06-27 13:04:02.100,1
2016-06-27 13:05:00.100,1
2016-06-27 13:06:01.600,1
2016-06-27 13:07:00.100,1
2016-06-27 13:08:00.600,1
2016-06-27 13:09:01.600,1
2016-06-27 13:10:00.600,1
2016-06-27 13:11:00.100,1
2016-06-27 13:12:00.100,0
2016-06-27 13:13:01.100,0
2016-06-27 13:14:00.100,0
2016-06-27 13:15:00.100,0
2016-06-27 13:16:00.100,0
2016-06-27 13:17:00.100,0
2016-06-27 13:18:00.600,0
2016-06-27 13:19:00.100,0
2016-06-27 13:20:00.100,0
2016-06-27 13:21:00.100,0
2016-06-27 13:22:00.100,0
2016-06-27 13:23:01.100,0
2016-06-27 13:24:00.600,0
2016-06-27 13:25:02.100,0
2016-06-27 13:26:01.100,0
2016-06-27 13:27:00.100,0
2016-06-27 13:28:00.600,0
2016-06-27 13:29:00.600,0
2016-06-27 13:30:00.100,0
2016-06-27 13:31:00.600,0
2016-06-27 13:32:00.600,0
2016-06-27 13:33:00.100,0
2016-06-27 13:34:01.100,0
2016-06-27 13:35:00.100,0
2016-06-27 13:36:00.100,0
2016-06-27 13:37:02.100,0
2016-06-27 13:38:02.100,0
2016-06-27 13:39:00.100,0
2016-06-27 13:40:01.100,0
2016-06-27 13:41:01.600,0
2016-06-27 13:42:00.100,1
2016-06-27 13:43:00.100,1
2016-06-27 13:44:00.100,1
2016-06-27 13:45:00.100,1
2016-06-27 13:46:02.100,1
2016-06-27 13:47:00.100,1
2016-06-27 13:48:00.100,1
2016-06-27 13:49:01.100,1
2016-06-27 13:50:01.100,1
2016-06-27 13:51:01.100,1
2016-06-27 13:52:00.100,1
2016-06-27 13:53:00.600,1
2016-06-27 13:54:00.100,1
2016-06-27 13:55:00.600,1
2016-06-27 13:56:00.100,1
2016-06-27 13:57:01.600,1
2016-06-27 13:58:00.100,1
2016-06-27 13:59:00.100,1
2016-06-27 14:00:00.100,1
2016-06-27 14:01:00.100,1
2016-06-27 14:02:00.600,1
2016-06-27 14:03:00.600,0
2016-06-27 14:04:00.100,0
2016-06-27 14:05:00.600,0
2016-06-27 14:06:03.100,0
2016-06-27 14:07:00.100,0
2016-06-27 14:08:00.100,0
2016-06-27 14:09:00.100,0
2016-06-27 14:10:00.600,0
2016-06-27 14:11:00.100,0
2016-06-27 14:12:00.100,0
2016-06-27 14:13:04.600,0
2016-06-27 14:14:00.100,0
2016-06-27 14:15:02.100,0
2016-06-27 14:16:00.100,0
2016-06-27 14:17:01.100,0
2016-06-27 14:18:00.100,0
2016-06-27 14:19:00.100,0
2016-06-27 14:20:00.600,0
2016-06-27 14:21:00.100,0
2016-06-27 14:22:00.100,0
2016-06-27 14:23:00.600,0
2016-06-27 14:24:00.100,0
2016-06-27 14:25:00.100,0
2016-06-27 14:26:00.100,0
2016-06-27 14:27:00.100,0
2016-06-27 14:28:00.100,0
2016-06-27 14:29:00.100,0
2016-06-27 14:30:00.100,0
2016-06-27 14:31:00.100,0
2016-06-27 14:32:01.100,0
2016-06-27 14:33:00.600,0
2016-06-27 14:34:00.600,0
2016-06-27 14:35:00.100,0
2016-06-27 14:36:00.600,0
2016-06-27 14:37:00.100,0
2016-06-27 14:38:00.100,0
2016-06-27 14:39:00.100,-1
